Hylak_id,longitude,latitude,fish_ID3
180528,95.8199859802248,2.83704242621536,16
1405995,95.5705859802248,4.71824242621545,16
1406045,95.7122859802248,4.53404242621542,16
1406079,95.8683859802248,4.46554242621556,16
1406085,95.8905859802248,4.44354242621552,16
1406116,95.9934859802248,4.38024242621543,16
1406178,95.9442859802249,4.29744242621558,16
1405789,95.3259881076439,5.87159798177134,16
1405857,95.3012881076439,5.55849798177132,16
1405884,95.9544881076438,5.39129798177123,16
1405962,95.3651881076438,4.99829798177137,16
