Hylak_id,longitude,latitude,fish_ID3
1391566,58.6873601074223,20.8099666666672,25
178120,58.6758601074224,20.8064666666671,25
1391571,58.6782601074223,20.8029666666671,25
1391587,58.6567601074223,20.7917666666671,25
1391593,58.6621601074223,20.7850666666671,25
1391620,58.6791601074224,20.7452666666671,25
1391626,58.6228601074222,20.7350666666671,25
1391981,58.2581601074223,20.3807666666671,25
1388528,57.1045603298659,23.0899111111116,25
1384969,51.5013082628042,25.2070555555554,25
1385000,49.3371082628042,25.1770555555555,25
1385033,49.3451082628042,25.1577555555554,25
1385917,50.7619082628042,24.7347555555554,25
1386094,54.6489679579001,24.6657222222221,25
15512,54.5991679579001,24.4233222222221,25
1386705,54.6775679579,24.2924222222221,25
1385747,56.176460329866,24.8125111111117,25
176778,49.6517447157121,27.3115000000001,25
1383063,49.7910447157122,26.7820000000003,25
1383157,49.8977447157121,26.6833000000003,25
1383278,49.9688447157122,26.5805000000003,25
1383364,49.9678447157122,26.4943000000003,25
1383394,50.0668447157122,26.4675000000001,25
1383595,50.6270447157121,26.2622000000001,25
1383592,50.2176447157121,26.2557000000002,25
1383661,50.0340447157121,26.2067000000002,25
1384397,49.3898447157121,25.6319000000002,25
177007,49.8070447157121,25.5273000000001,25
1384656,49.7577447157121,25.4260000000003,25
1384725,49.6569447157122,25.3712000000003,25
15450,54.7554263888894,26.6933333333329,25
1384430,55.6251263888893,25.607633333333,25
1384433,55.6018263888894,25.602133333333,25
1384637,55.4683263888894,25.4354333333331,25
1384651,55.4869263888893,25.4283333333331,25
15440,57.1202689236117,27.2054345377601,25
1382832,57.0558689236116,27.0235345377602,25
1382970,55.8737689236117,26.8822345377601,25
1382980,55.9049689236118,26.8713345377601,25
1384337,55.7731689236116,25.6800345377601,25
1384428,55.6383689236116,25.6092345377602,25
1384437,55.6396689236117,25.6027345377601,25
1384454,55.6511689236116,25.5826345377602,25
1382341,58.9280158637162,27.6276666666663,25
1383201,59.8754158637161,26.6412666666665,25
177002,59.3222158637162,25.6083666666664,25
1384559,59.364015863716,25.5046666666664,25
