"Hylak_id","longitude","latitude","fish_ID2"
6044,-90.87078989,55.38779517,112
77338,-89.32668989,55.67809517,112
77620,-91.42638989,55.60209517,112
77750,-89.56558989,55.57779517,112
77849,-89.59568989,55.50689517,112
78035,-89.46198989,55.49669517,112
78166,-89.58738989,55.47009517,112
78174,-89.26948989,55.46169517,112
78259,-90.70438989,55.44079517,112
78271,-89.61648989,55.43979517,112
78279,-89.20018989,55.42659517,112
78283,-91.8256443,55.43082444,112
78306,-91.62198989,55.42529517,112
78322,-91.6994443,55.41702444,112
78363,-89.28598989,55.40509517,112
78419,-89.67328989,55.40109517,112
78593,-90.60668989,55.36179517,112
787340,-91.62358989,55.68729517,112
787379,-89.38104027,55.68772944,112
787444,-89.46604027,55.68742944,112
787480,-88.80888989,55.68499517,112
787495,-88.84998989,55.68339517,112
787589,-91.23938989,55.68089517,112
787714,-90.76058989,55.67639517,112
787737,-89.63608989,55.67489517,112
787769,-90.56668989,55.67409517,112
787987,-91.9875443,55.66402444,112
788002,-89.71898989,55.66659517,112
788003,-89.30658989,55.66419517,112
788037,-89.99708989,55.66609517,112
788214,-91.49738989,55.65939517,112
788311,-90.87568989,55.65669517,112
788312,-90.16518989,55.65979517,112
788323,-89.59488989,55.65199517,112
788439,-90.30298989,55.65069517,112
788506,-88.96998989,55.64719517,112
788563,-90.30758989,55.64729517,112
788580,-91.57738989,55.64459517,112
788598,-88.83608989,55.64569517,112
788663,-91.6977443,55.64582444,112
788714,-89.63888989,55.64139517,112
788725,-88.85568989,55.64369517,112
788826,-89.00378989,55.63719517,112
788848,-90.23748989,55.64029517,112
788869,-90.55568989,55.63729517,112
788960,-88.84938989,55.63219517,112
788972,-91.9177443,55.63432444,112
788973,-90.83088989,55.63549517,112
789024,-90.41278989,55.63109517,112
789062,-91.54748989,55.63019517,112
789164,-88.91268989,55.62849517,112
789214,-89.62758989,55.62459517,112
789288,-90.70178989,55.65189517,112
789321,-89.64058989,55.62059517,112
789339,-91.61398989,55.61859517,112
789381,-89.52918989,55.62229517,112
789490,-88.84558989,55.61759517,112
789590,-89.50678989,55.61189517,112
789619,-90.12428989,55.61229517,112
789709,-89.49778989,55.60719517,112
789754,-90.73588989,55.60939517,112
789954,-91.9180443,55.60112444,112
790113,-89.51098989,55.59449517,112
790302,-91.9349443,55.58592444,112
790370,-91.58198989,55.58659517,112
790448,-92.1064443,55.58142444,112
790478,-90.37558989,55.58449517,112
790479,-89.86988989,55.58489517,112
790522,-91.39978989,55.58419517,112
790641,-91.9405443,55.57962444,112
790716,-89.67228989,55.58029517,112
790899,-89.40898989,55.57059517,112
791018,-89.55418989,55.56399517,112
791135,-89.09588989,55.56019517,112
791155,-91.40868989,55.55919517,112
791215,-91.7097443,55.55882444,112
791255,-90.24928989,55.55699517,112
791271,-89.72508989,55.55579517,112
791308,-92.1275443,55.55382444,112
791309,-89.21468989,55.55709517,112
791327,-88.88358989,55.55199517,112
791341,-89.09688989,55.55009517,112
791385,-91.39808989,55.55319517,112
791408,-89.49378989,55.55319517,112
791437,-91.38138989,55.54429517,112
791511,-90.48948989,55.54829517,112
791525,-89.47058989,55.54729517,112
791544,-91.7511443,55.54792444,112
791578,-90.32898989,55.54599517,112
791594,-89.70888989,55.54729517,112
791595,-88.89858989,55.54689517,112
791846,-89.33998989,55.53639517,112
791939,-89.52478989,55.53179517,112
791940,-89.01688989,55.53199517,112
792121,-89.63748989,55.53189517,112
792301,-89.66638989,55.52229517,112
792336,-89.09048989,55.51979517,112
792413,-89.43758989,55.51699517,112
792429,-89.50098989,55.51699517,112
792475,-91.9028443,55.51372444,112
792490,-90.66958989,55.51579517,112
792519,-89.36638989,55.51409517,112
792536,-91.32538989,55.51439517,112
792560,-90.53558989,55.51409517,112
792656,-89.02278989,55.51249517,112
792676,-89.80998989,55.51089517,112
792694,-88.99238989,55.50929517,112
792716,-90.83368989,55.50799517,112
792732,-89.07318989,55.50729517,112
792768,-90.81888989,55.50469517,112
792769,-89.20738989,55.50819517,112
792807,-91.18528989,55.50769517,112
792808,-90.26488989,55.50699517,112
792933,-90.29938989,55.50319517,112
792967,-91.50188989,55.50009517,112
792988,-91.6575443,55.50022444,112
793006,-88.80718989,55.50109517,112
793058,-89.38878989,55.49779517,112
793080,-90.45978989,55.49809517,112
793119,-90.27918989,55.49899517,112
793138,-89.02578989,55.49819517,112
793147,-89.59738989,55.49469517,112
793173,-89.62108989,55.49629517,112
793255,-91.53368989,55.49159517,112
793256,-91.26118989,55.49209517,112
793363,-91.6588443,55.48942444,112
793378,-91.24728989,55.48849517,112
793379,-88.82758989,55.48889517,112
793419,-90.27888989,55.48499517,112
793439,-89.65778989,55.48719517,112
793500,-91.9174443,55.48162444,112
793549,-91.20458989,55.48359517,112
793610,-90.68838989,55.48529517,112
793611,-89.02738989,55.48219517,112
793612,-88.87748989,55.48499517,112
793642,-90.80568989,55.48419517,112
793643,-89.84528989,55.48319517,112
793703,-91.59548989,55.47789517,112
793735,-89.65178989,55.48169517,112
793750,-89.80208989,55.47999517,112
793766,-89.81638989,55.47939517,112
793804,-89.68598989,55.48629517,112
793805,-89.63158989,55.47859517,112
793817,-89.83598989,55.47749517,112
793818,-89.02048989,55.47679517,112
793851,-91.56518989,55.47309517,112
793885,-90.58238989,55.47659517,112
793886,-89.42308989,55.47189517,112
793900,-89.25548989,55.47519517,112
793951,-91.6898443,55.47242444,112
794047,-91.13668989,55.46869517,112
794096,-91.7218443,55.46612444,112
794138,-89.92068989,55.46719517,112
794156,-90.66348989,55.46789517,112
794315,-90.74698989,55.46019517,112
794399,-90.02858989,55.45699517,112
794400,-88.91128989,55.45929517,112
794453,-89.63798989,55.45149517,112
794454,-89.60518989,55.45649517,112
794472,-89.71038989,55.45699517,112
794473,-89.31918989,55.45309517,112
794583,-89.25978989,55.45019517,112
794601,-88.90088989,55.45129517,112
794626,-89.58118989,55.45039517,112
794642,-90.03068989,55.45229517,112
794720,-89.48568989,55.44529517,112
794721,-89.19318989,55.44299517,112
794800,-91.6530443,55.44432444,112
794838,-88.97248989,55.44229517,112
794863,-90.77098989,55.44209517,112
794881,-91.6724443,55.44542444,112
794882,-91.38288989,55.44139517,112
794883,-88.99678989,55.44159517,112
794922,-91.19528989,55.44149517,112
794972,-88.81198989,55.43929517,112
795026,-90.36318989,55.43909517,112
795044,-90.13408989,55.43829517,112
795106,-89.65798989,55.43449517,112
795122,-91.02768989,55.43179517,112
795139,-90.78368989,55.43239517,112
795198,-88.89598989,55.43259517,112
795209,-90.81548989,55.42759517,112
795302,-90.03798989,55.42749517,112
795331,-89.61368989,55.42769517,112
795332,-88.92988989,55.42819517,112
795346,-89.24288989,55.43049517,112
795385,-89.21408989,55.42429517,112
795402,-91.19038989,55.43199517,112
795457,-89.95998989,55.42479517,112
795471,-89.97278989,55.42309517,112
795542,-91.03268989,55.42369517,112
795543,-89.22878989,55.41829517,112
795558,-91.55638989,55.42149517,112
795585,-91.55138989,55.42139517,112
795654,-89.38118989,55.41669517,112
795685,-89.62238989,55.41659517,112
795704,-88.91998989,55.41569517,112
795736,-91.01968989,55.41339517,112
795841,-91.04668989,55.41169517,112
795866,-89.33658989,55.41049517,112
795920,-89.38918989,55.40859517,112
796008,-89.68428989,55.40569517,112
796009,-89.33248989,55.40239517,112
796034,-89.38998989,55.40329517,112
796160,-89.89538989,55.39999517,112
796268,-89.69618989,55.39679517,112
796325,-89.36328989,55.39629517,112
796383,-89.45428989,55.39459517,112
796405,-91.13388989,55.39349517,112
796453,-89.31788989,55.38829517,112
796513,-89.90338989,55.39139517,112
796596,-89.71178989,55.38729517,112
796617,-89.29988989,55.38719517,112
796672,-91.6919443,55.38462444,112
796693,-90.72048989,55.38359517,112
796736,-91.53088989,55.37949517,112
796737,-89.88188989,55.38579517,112
796770,-89.36738989,55.38199517,112
796893,-89.94748989,55.37849517,112
796979,-91.16038989,55.37239517,112
797019,-89.87608989,55.37449517,112
797082,-91.9121443,55.37042444,112
797083,-91.6786443,55.37322444,112
797084,-89.87278989,55.37029517,112
797181,-89.38588989,55.37149517,112
797250,-90.26058989,55.36559517,112
797290,-89.91518989,55.36559517,112
797397,-89.41818989,55.36209517,112
797439,-89.89998989,55.35959517,112
