"Hylak_id","longitude","latitude","fish_ID2"
294,-91.53508571,64.12902995,172
322,-92.38634692,63.11738391,172
3352,-90.25954183,64.59442329,172
3359,-91.37494183,64.54662329,172
3380,-89.46544183,64.48702329,172
3386,-89.30714183,64.39832329,172
3387,-91.03084183,64.45082329,172
3414,-89.32904183,64.33872329,172
3423,-89.81804183,64.36302329,172
3424,-90.56224183,64.45862329,172
3442,-89.93664183,64.28122329,172
3452,-90.28844183,64.28112329,172
3456,-90.13794183,64.29052329,172
3459,-92.28098571,64.26872995,172
3474,-90.90334183,64.23822329,172
3489,-89.76594183,64.15952329,172
3491,-90.39814183,64.22272329,172
3510,-90.69624183,64.09602329,172
3516,-92.27898571,64.06542995,172
3556,-92.14018571,64.00392995,172
3562,-90.63814183,63.93582329,172
3578,-90.49994183,63.76642329,172
3593,-91.74838571,63.86482995,172
3617,-91.37104183,63.76392329,172
3654,-90.56394183,63.66642329,172
3717,-92.28078571,63.45032995,172
3723,-92.12188571,63.43242995,172
3747,-92.39818571,63.32912995,172
3756,-91.54604183,63.31082329,172
3790,-91.24704508,63.21822402,172
3817,-91.98064692,63.07748391,172
3826,-91.83654692,63.10148391,172
3866,-91.83244692,62.90418391,172
3901,-92.39464692,62.72338391,172
43783,-90.64174183,64.63762329,172
43795,-91.13684183,64.64312329,172
43822,-91.49334183,64.64542329,172
43838,-90.37484183,64.64412329,172
43875,-91.38264183,64.63352329,172
43876,-89.12334183,64.63092329,172
43879,-89.37154183,64.61802329,172
43898,-89.46784183,64.62142329,172
43910,-91.04444183,64.62142329,172
43923,-91.48844183,64.61772329,172
43930,-91.30884183,64.60842329,172
43944,-90.71214183,64.62092329,172
43960,-91.44544183,64.61262329,172
43974,-89.27324183,64.60482329,172
43983,-91.22104183,64.60732329,172
43987,-91.30114183,64.58792329,172
44032,-91.00284183,64.59242329,172
44053,-90.60444183,64.59702329,172
44062,-90.55574183,64.57702329,172
44068,-92.23188571,64.58502995,172
44087,-89.33504183,64.58112329,172
44102,-90.49564183,64.57582329,172
44121,-91.90908571,64.56732995,172
44167,-89.49354183,64.57652329,172
44177,-91.02804183,64.55952329,172
44209,-91.49424183,64.55702329,172
44214,-90.25664183,64.54672329,172
44223,-91.06324183,64.54722329,172
44254,-92.38888571,64.53192995,172
44255,-90.57924183,64.54092329,172
44263,-91.61424183,64.54322329,172
44277,-90.71774183,64.54122329,172
44287,-89.96194183,64.53432329,172
44290,-91.65434183,64.52672329,172
44304,-89.38014183,64.52052329,172
44329,-90.90874183,64.50582329,172
44352,-91.49844183,64.52122329,172
44356,-91.16484183,64.52112329,172
44364,-91.39304183,64.52852329,172
44370,-89.80344183,64.51612329,172
44400,-90.28574183,64.50112329,172
44401,-89.98004183,64.50922329,172
44410,-90.19514183,64.48772329,172
44413,-91.38794183,64.49182329,172
44418,-92.21058571,64.52262995,172
44420,-89.85914183,64.50952329,172
44441,-89.23974183,64.49152329,172
44472,-89.63324183,64.51102329,172
44482,-90.30824183,64.46632329,172
44490,-89.68364183,64.48312329,172
44492,-91.21964183,64.48152329,172
44502,-90.49534183,64.49962329,172
44504,-89.54264183,64.47902329,172
44509,-91.38024183,64.46062329,172
44511,-89.99844183,64.47892329,172
44540,-90.74584183,64.47202329,172
44545,-89.17824183,64.47912329,172
44561,-90.20024183,64.44912329,172
44569,-92.12988571,64.46062995,172
44573,-89.60744183,64.46722329,172
44575,-89.22494183,64.46842329,172
44597,-91.99668571,64.46652995,172
44613,-90.91494183,64.45492329,172
44620,-91.54714183,64.46072329,172
44629,-89.96074183,64.47092329,172
44631,-89.79754183,64.44152329,172
44640,-89.84874183,64.45812329,172
44646,-91.92838571,64.44762995,172
44650,-92.37328571,64.44982995,172
44651,-91.83258571,64.46752995,172
44661,-89.59614183,64.45202329,172
44676,-89.33844183,64.43732329,172
44705,-91.29714183,64.38272329,172
44706,-89.44054183,64.43212329,172
44709,-90.64064183,64.44022329,172
44775,-91.96588571,64.42712995,172
44795,-92.07558571,64.42382995,172
44797,-89.65114183,64.41762329,172
44800,-90.41994183,64.41742329,172
44806,-89.08954183,64.41142329,172
44816,-89.56314183,64.41912329,172
44823,-91.78348571,64.41262995,172
44829,-91.62524183,64.40862329,172
44841,-90.81334183,64.40052329,172
44854,-90.95034183,64.40982329,172
44861,-90.20084183,64.41342329,172
44862,-89.03254183,64.40822329,172
44895,-89.18284183,64.40002329,172
44901,-91.56244183,64.40992329,172
44923,-92.34798571,64.39882995,172
44925,-91.01184183,64.37772329,172
44926,-89.71854183,64.39842329,172
44939,-89.12744183,64.38792329,172
44940,-90.29984183,64.39072329,172
44950,-90.15464183,64.37362329,172
44958,-91.98788571,64.37272995,172
44967,-90.74974183,64.39122329,172
44974,-89.60584183,64.38672329,172
44980,-90.95474183,64.37722329,172
44983,-91.85268571,64.39082995,172
44984,-91.21354183,64.37292329,172
44994,-92.12358571,64.37202995,172
45026,-90.07744183,64.37962329,172
45037,-91.05874183,64.35572329,172
45038,-89.22864183,64.35912329,172
45056,-91.71558571,64.36252995,172
45060,-91.11944183,64.40192329,172
45084,-89.00444183,64.34632329,172
45095,-90.71974183,64.35152329,172
45122,-90.85904183,64.34472329,172
45128,-90.59294183,64.34592329,172
45134,-88.80334183,64.35702329,172
45142,-89.58044183,64.34002329,172
45146,-90.65224183,64.33422329,172
45168,-90.24084183,64.37382329,172
45177,-90.76944183,64.31642329,172
45178,-90.16114183,64.31972329,172
45185,-90.12534183,64.32802329,172
45193,-90.94184183,64.32462329,172
45194,-90.31164183,64.34852329,172
45209,-89.87404183,64.33112329,172
45220,-89.17204183,64.35152329,172
45228,-91.29514183,64.32922329,172
45237,-89.61694183,64.31212329,172
45241,-89.38474183,64.31552329,172
45252,-90.01414183,64.31492329,172
45263,-91.96208571,64.31682995,172
45277,-91.13024183,64.30492329,172
45285,-89.25934183,64.27622329,172
45291,-89.59244183,64.28922329,172
45306,-90.80104183,64.30422329,172
45317,-89.20284183,64.28522329,172
45321,-89.36014183,64.28352329,172
45369,-91.99618571,64.28492995,172
45379,-89.50224183,64.28492329,172
45383,-91.47034183,64.28422329,172
45402,-89.15244183,64.27762329,172
45410,-90.56594183,64.26672329,172
45419,-90.15384183,64.25362329,172
45432,-89.05304183,64.25722329,172
45450,-89.14124183,64.25862329,172
45459,-89.81344183,64.27412329,172
45474,-90.72294183,64.23772329,172
45481,-91.69458571,64.24622995,172
45497,-90.68094183,64.25322329,172
45507,-91.97328571,64.24752995,172
45523,-89.00094183,64.24402329,172
45530,-90.35194183,64.24282329,172
45552,-91.29694183,64.23442329,172
45558,-91.38174183,64.23612329,172
45559,-88.86414183,64.22962329,172
45570,-91.97798571,64.23012995,172
45573,-90.54274183,64.21052329,172
45574,-89.13384183,64.22452329,172
45583,-91.87818571,64.20882995,172
45587,-92.28778571,64.22302995,172
45588,-90.03874183,64.22622329,172
45593,-91.11524183,64.23242329,172
45603,-91.51674183,64.22322329,172
45606,-92.38818571,64.21432995,172
45607,-90.11154183,64.22672329,172
45625,-91.46714183,64.21512329,172
45626,-89.60794183,64.21262329,172
45633,-90.16424183,64.22032329,172
45634,-89.04864183,64.21402329,172
