hylak_id,fishnet,fish_id,image_sat,image_id,image_date,cloud_cover,sr_b1_60,sr_b2_60,sr_b3_60,sr_b4_60,sr_b5_60,sr_b7_60,qa_pixel_60,qa_radsat_60,sr_qa_aerosol_60
1420766,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230314,2023-03-14,9.27,7907.84,8209.24,9318.76,9361.04,8425.84,7405.96,0,0.0,93.44
1420766,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230602,2023-06-02,0.0,8646.0,9261.36,10842.72,10791.0,10080.64,7427.32,0,0.0,93.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210303,2021-03-03,7.56,8249.76,8593.6,9862.36,9994.16,9024.32,7627.32,0,0.0,93.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210319,2021-03-19,18.6,7515.16,7836.64,8793.08,8541.24,8438.56,7554.72,0,0.0,159.52
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210404,2021-04-04,31.17,6831.88,7354.04,8594.48,8475.24,8490.16,7716.4,0,0.0,196.64
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210506,2021-05-06,22.15,7616.84,7928.52,8652.0,8459.92,8373.24,7678.64,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210607,2021-06-07,34.08,7605.12,7864.48,8467.72,8446.48,8311.68,7759.88,0,0.0,134.96
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210623,2021-06-23,1.64,7899.32,8300.48,9059.8,8895.36,8803.68,7854.84,0,0.0,218.96
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210709,2021-07-09,0.26,7738.48,8141.72,8880.04,8768.8,8753.12,7942.92,0,0.0,222.24
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210826,2021-08-26,48.76,8134.96,8598.28,9420.32,9322.72,9520.24,7957.96,0,0.0,218.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210911,2021-09-11,7.76,7718.76,7975.96,8540.16,8547.92,8272.28,7785.24,0,0.0,122.64
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20210927,2021-09-27,1.68,7820.8,8182.96,8936.96,8905.72,8730.8,7854.4,0,0.0,216.08
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20211013,2021-10-13,2.13,8582.24,8761.36,9205.44,9183.64,8998.92,8024.36,0,0.0,93.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220202,2022-02-02,25.88,7808.84,8061.88,8606.24,8338.72,8248.08,7744.16,0,0.0,162.56
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220306,2022-03-06,34.68,7528.88,7691.64,8019.4,7793.68,7835.16,7537.28,0,0.0,90.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220509,2022-05-09,4.27,7671.52,7780.76,7926.2,7741.52,7794.92,7547.56,0,0.0,90.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220525,2022-05-25,0.75,7479.96,7610.72,7813.16,7617.88,7653.08,7524.92,0,0.0,90.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220610,2022-06-10,23.31,7694.64,7875.56,8221.64,8008.48,8291.56,7822.2,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220626,2022-06-26,22.97,7676.4,7793.52,8001.8,7832.6,7887.76,7705.28,0,0.0,90.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20220728,2022-07-28,8.76,7403.8,7760.88,8458.8,8037.04,8519.08,7787.6,0,0.0,221.52
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230309,2023-03-09,14.51,8072.0,8459.88,9435.92,9403.4,8570.32,7610.92,0,0.0,149.76
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230426,2023-04-26,38.24,6822.32,7339.24,8591.52,8208.6,8818.0,7954.6,0,0.0,218.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230512,2023-05-12,29.12,7848.04,8151.84,8778.08,8502.88,8711.36,7763.96,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230613,2023-06-13,8.43,7572.56,7811.12,8338.6,8172.12,8476.24,7838.64,0,0.0,154.96
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230629,2023-06-29,3.46,7371.92,7728.48,8491.92,8161.44,8633.08,7758.0,0,0.0,220.16
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230715,2023-07-15,18.35,7697.52,7890.16,8404.92,8153.16,8417.96,7802.8,0,0.0,122.72
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20230731,2023-07-31,5.15,7708.88,7921.92,8433.84,8245.4,8843.68,8026.8,0,0.0,148.48
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210303,2021-03-03,1.8,8265.6,8600.96,9863.92,9992.96,9021.36,7627.12,0,0.0,90.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210319,2021-03-19,3.48,7402.12,7740.0,8733.92,8483.76,8391.92,7552.72,0,0.0,157.68
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210404,2021-04-04,27.18,7345.64,7738.12,8759.32,8615.32,8553.4,7719.84,0,0.0,181.6
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210506,2021-05-06,18.18,7828.0,8115.76,8774.48,8579.28,8462.52,7679.08,0,0.0,157.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210607,2021-06-07,10.58,7628.04,7898.88,8513.72,8497.16,8356.16,7766.04,0,0.0,108.8
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210623,2021-06-23,4.88,7743.48,8131.76,8916.92,8745.68,8680.32,7850.52,0,0.0,219.04
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210709,2021-07-09,28.42,7851.0,8252.36,8967.24,8858.68,8815.64,7946.92,0,0.0,218.96
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210826,2021-08-26,41.67,8152.16,8643.2,9484.8,9406.76,9589.96,7967.08,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210911,2021-09-11,2.84,7559.48,7852.44,8473.08,8487.84,8223.36,7781.2,0,0.0,140.24
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20210927,2021-09-27,0.89,7712.08,8104.92,8908.68,8884.8,8717.48,7855.6,0,0.0,224.72
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20211013,2021-10-13,21.44,8426.48,8655.92,9166.8,9157.6,8995.36,8030.88,0,0.0,98.64
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20211130,2021-11-30,23.69,8389.08,8725.12,9418.68,9496.8,9946.12,8515.84,0,0.0,139.52
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220202,2022-02-02,16.55,7835.92,8094.0,8639.32,8374.04,8282.88,7749.88,0,0.0,157.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220306,2022-03-06,37.22,7482.52,7647.92,7983.4,7757.24,7804.16,7532.6,0,0.0,91.04
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220509,2022-05-09,49.11,7353.56,7508.0,7730.44,7555.36,7657.52,7532.2,0,0.0,117.76
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220525,2022-05-25,3.94,7511.32,7633.24,7824.08,7628.88,7656.68,7523.92,0,0.0,93.76
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220610,2022-06-10,48.98,7304.08,7489.44,7907.48,7674.08,8020.36,7809.6,0,0.0,225.36
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220626,2022-06-26,21.24,7466.24,7617.8,7886.24,7735.64,7823.76,7703.76,0,0.0,103.92
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220712,2022-07-12,26.32,7541.84,7784.48,8392.08,8020.6,8285.72,7902.52,0,0.0,218.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20220728,2022-07-28,25.02,7905.0,8276.2,8872.72,8521.52,8902.92,7810.96,0,0.0,218.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230309,2023-03-09,27.69,8073.6,8462.16,9437.76,9407.0,8573.68,7609.52,0,0.0,131.84
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230426,2023-04-26,14.55,7251.84,7715.56,8796.48,8431.4,8963.8,7958.72,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230512,2023-05-12,17.35,7817.52,8131.24,8766.16,8492.8,8709.28,7757.64,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230528,2023-05-28,12.02,7650.24,7878.2,8233.68,8022.64,8206.68,7624.16,0,0.0,154.88
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230613,2023-06-13,14.92,7567.64,7821.64,8369.48,8207.56,8508.92,7841.8,0,0.0,125.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230629,2023-06-29,5.4,7915.0,8242.64,8877.2,8559.56,8916.64,7770.28,0,0.0,221.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230715,2023-07-15,2.33,7900.28,8054.6,8503.44,8245.36,8478.48,7803.48,0,0.0,93.44
1420803,1,198,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167080_20230731,2023-07-31,12.76,8003.8,8180.16,8618.56,8414.84,8955.24,8023.92,0,0.0,90.88
1356363,1,767,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_185028_20240121,2024-01-21,22.05,7528.92,8046.08,9085.76,9667.52,11336.28,8779.0,0,0.0,218.96
1356363,1,767,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_185028_20240309,2024-03-09,17.7,7894.08,8349.8,9230.4,9705.8,10043.76,8347.4,0,0.0,154.88
1370759,1,715,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_121035_20231204,2023-12-04,33.57,9470.84,9828.8,10375.84,10506.0,10762.08,12922.36,0,0.0,221.44
1370759,1,715,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_121035_20231220,2023-12-20,5.78,10911.48,10906.24,10880.16,10681.64,10509.4,12029.04,0,0.0,218.88
1370759,1,715,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_121035_20240105,2024-01-05,0.33,10462.2,10477.92,10424.68,10304.6,10213.68,11997.16,0,0.0,154.88
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20210516,2021-05-16,10.63,7317.44,7528.2,8181.68,8142.56,9042.48,7597.4,0,0.0,98.72
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20210804,2021-08-04,13.33,7698.04,7777.36,8120.88,8076.6,8478.36,7534.28,0,0.0,90.88
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20210905,2021-09-05,24.46,8329.48,8606.8,9201.56,9359.32,10199.84,8404.52,0,0.0,172.88
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20211124,2021-11-24,45.34,7892.92,8423.28,9602.56,9802.88,11001.48,9272.04,0,0.0,219.36
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20220620,2022-06-20,33.33,7455.32,7630.88,8160.96,8075.84,8322.56,7675.16,0,0.0,165.92
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20220722,2022-07-22,19.92,7720.56,7880.2,8316.72,8298.6,8478.12,7684.08,0,0.0,154.88
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20220823,2022-08-23,17.74,7375.32,7649.08,8184.08,8254.52,8539.6,7841.04,0,0.0,203.52
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20221213,2022-12-13,16.06,8012.0,8210.44,8640.08,8667.92,8713.04,8053.04,0,0.0,142.08
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20230420,2023-04-20,37.99,7208.64,7367.6,7746.88,7632.56,8173.68,7457.8,0,0.0,170.24
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20230522,2023-05-22,41.02,7446.68,7652.4,8199.16,8065.32,8691.12,7695.36,0,0.0,218.88
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20230826,2023-08-26,36.22,8068.32,8307.76,8850.68,8976.0,9173.52,7857.92,0,0.0,195.84
1081990,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20231114,2023-11-14,24.5,7880.64,8136.6,8690.92,8733.24,8765.84,8076.72,0,0.0,211.2
1420303,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20240412,2024-04-12,9.07,7974.44,8405.96,9423.52,9265.52,10168.76,8381.96,0,0.0,134.4
1420303,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167079_20240428,2024-04-28,25.13,7875.24,8209.28,9269.28,8903.96,9966.84,8483.44,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210301,2021-03-01,14.24,7673.96,7748.4,7957.84,7843.8,7992.24,7377.12,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210402,2021-04-02,0.04,7584.92,7636.36,7806.52,7719.88,7959.0,7406.12,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210418,2021-04-18,0.9,7608.92,7740.04,8027.0,7941.36,8234.2,7517.28,0,0.0,157.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210504,2021-05-04,0.01,7501.84,7596.68,7825.0,7781.28,8010.8,7477.04,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210520,2021-05-20,40.45,7597.24,7717.52,7987.08,7930.04,8203.48,7567.44,0,0.0,154.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210605,2021-06-05,0.37,7328.64,7451.44,7711.84,7693.04,8070.48,7550.24,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210621,2021-06-21,0.02,7332.92,7491.84,7825.48,7792.12,8238.04,7654.6,0,0.0,160.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20210723,2021-07-23,0.57,7299.72,7498.92,7903.12,7957.0,8560.72,7844.92,0,0.0,157.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230102,2023-01-02,0.5,7491.72,7505.04,7622.08,7486.8,7497.32,7349.0,0,0.0,94.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230118,2023-01-18,14.76,7507.12,7605.44,7972.56,7709.92,7895.52,7507.64,0,0.0,222.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230408,2023-04-08,1.21,7618.44,7877.32,8853.52,8165.48,8492.08,7392.48,0,0.0,151.04
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230510,2023-05-10,16.43,7525.76,7789.64,8683.96,8074.76,8357.04,7380.68,0,0.0,155.36
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230526,2023-05-26,0.01,7851.2,7996.92,8644.88,8288.24,8340.16,7442.12,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230611,2023-06-11,0.43,7693.76,7868.56,8663.72,8351.08,8449.8,7384.12,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230627,2023-06-27,17.29,7764.36,7990.04,8585.52,8448.12,8126.56,7504.52,0,0.0,170.24
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230713,2023-07-13,4.16,7791.6,7989.28,8780.72,8563.92,8259.96,7421.0,0,0.0,154.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230729,2023-07-29,0.33,8083.04,8505.04,9563.64,9501.84,9395.4,8423.12,0,0.0,218.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230814,2023-08-14,0.01,8299.48,8546.0,9336.08,9236.4,8787.8,7631.08,0,0.0,139.52
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230830,2023-08-30,0.03,7289.28,7492.12,8298.36,7908.36,7801.88,7422.24,0,0.0,158.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20230915,2023-09-15,0.82,7461.28,7628.64,8299.4,7943.24,8027.64,7470.64,0,0.0,157.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20231001,2023-10-01,41.45,8303.16,8325.84,8757.08,8280.4,8344.24,7477.56,0,0.0,96.0
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20231204,2023-12-04,2.15,8117.84,8317.88,9147.28,8700.32,8210.84,7637.04,0,0.0,157.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_169079_20240410,2024-04-10,0.02,7854.36,8125.6,9128.52,8938.28,8256.88,7350.04,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210220,2021-02-20,0.01,7294.76,7530.12,8041.84,8048.4,8190.72,7620.48,0,0.0,94.48
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210308,2021-03-08,0.04,7279.16,7413.28,7752.44,7719.96,7958.16,7405.28,0,0.0,93.68
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210409,2021-04-09,0.0,7277.16,7380.08,7649.0,7630.24,7883.0,7406.04,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210425,2021-04-25,0.0,7503.92,7567.6,7762.28,7756.88,7987.56,7443.52,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210511,2021-05-11,0.01,7523.2,7589.52,7784.88,7782.12,7980.8,7461.2,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210527,2021-05-27,0.01,7254.6,7410.64,7753.2,7722.4,8028.64,7577.6,0,0.0,158.24
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210612,2021-06-12,0.01,7301.84,7436.88,7748.04,7729.32,8075.4,7586.48,0,0.0,161.6
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20210628,2021-06-28,0.15,7286.56,7454.2,7828.28,7829.72,8324.24,7743.24,0,0.0,158.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20221208,2022-12-08,36.5,7390.72,7726.32,8426.2,8289.08,8631.44,7619.44,0,0.0,221.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230314,2023-03-14,9.27,7553.28,7664.68,8052.52,7903.84,7774.16,7347.96,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230330,2023-03-30,25.79,7637.68,7806.2,8541.96,8085.08,7969.24,7365.6,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230602,2023-06-02,0.0,7620.44,7750.92,8378.76,8154.68,8299.6,7357.16,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230618,2023-06-18,0.01,7921.12,8123.44,8937.36,8670.72,8478.96,7414.96,0,0.0,94.72
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230704,2023-07-04,0.01,7685.24,7861.32,8532.84,8439.4,8081.88,7421.96,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230821,2023-08-21,0.01,8291.2,8486.28,9207.36,8978.28,8707.72,7507.88,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230906,2023-09-06,0.01,8351.68,8640.16,9274.12,9045.6,9252.04,7611.84,0,0.0,144.64
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20230922,2023-09-22,0.0,7895.4,7987.28,8448.12,8143.36,8275.84,7472.56,0,0.0,93.44
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20231008,2023-10-08,2.14,8782.88,8942.2,9483.24,9292.84,9081.28,7890.8,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20240316,2024-03-16,1.53,7850.2,8145.48,9223.6,9024.56,8756.24,7417.68,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20240401,2024-04-01,33.9,8091.72,8438.64,9555.76,9650.48,8488.68,7425.64,0,0.0,90.88
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20240417,2024-04-17,18.63,7298.08,7753.84,8853.84,8729.6,7962.6,7437.6,0,0.0,158.96
1419950,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_170079_20240503,2024-05-03,0.02,7336.68,7626.6,8448.76,8369.24,8294.48,7443.96,0,0.0,131.84
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009053_20211213,2021-12-13,6.33,8293.64,8700.72,10051.48,9708.88,11801.28,7775.96,0,0.0,90.96
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009053_20220709,2022-07-09,9.61,8162.96,8647.48,9939.96,9875.16,9375.88,7515.36,0,0.0,113.92
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009053_20221029,2022-10-29,20.16,8400.16,8854.72,10201.24,9917.12,10296.96,7722.36,0,0.0,158.72
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009053_20221216,2022-12-16,2.86,8155.16,8655.32,9950.48,9703.28,10784.76,7663.2,0,0.0,152.4
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009054_20211213,2021-12-13,23.69,8179.0,8624.92,10015.28,9679.96,11794.96,7771.64,0,0.0,90.96
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009054_20220709,2022-07-09,15.39,8066.28,8579.32,9911.88,9850.96,9385.8,7517.96,0,0.0,157.52
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009054_20221029,2022-10-29,20.07,8219.6,8731.44,10161.52,9889.16,10332.0,7730.48,0,0.0,155.04
1075023,1,489,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_009054_20221216,2022-12-16,18.65,8209.92,8692.32,9968.0,9714.52,10793.56,7667.76,0,0.0,152.4
1411404,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210315,2021-03-15,28.15,7419.04,7543.44,8114.32,7834.16,9912.32,7927.52,0,0.0,108.8
1409676,1,387,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_101064_20231005,2023-10-05,35.54,7439.56,7614.32,8047.56,8106.92,9006.64,8022.76,0,0.0,158.72
1411432,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20230913,2023-09-13,15.83,7904.16,8254.2,8929.76,8763.48,9338.96,7891.4,0,0.0,218.88
1081770,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20210329,2021-03-29,46.17,7503.52,7776.76,8349.24,8440.84,8487.0,7691.36,0,0.0,154.88
1081770,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20210804,2021-08-04,13.33,7675.4,7800.88,8281.4,8234.84,9472.72,7692.44,0,0.0,90.88
1081770,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20221127,2022-11-27,49.35,4706.16,5452.6,8610.2,7808.08,9747.88,9275.68,0,0.0,218.96
1081770,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20221213,2022-12-13,16.06,6858.32,7281.64,8206.96,8397.68,8319.56,7905.28,0,0.0,193.28
1081770,1,402,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_221062_20231130,2023-11-30,28.84,8572.96,8711.44,9085.28,9256.96,8741.48,7770.96,0,0.0,94.4
1418326,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167077_20210130,2021-01-30,33.27,7054.36,7230.2,7780.64,7830.36,8321.08,7516.2,0,0.0,154.88
1418326,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167077_20230221,2023-02-21,0.83,7273.64,7358.48,7612.24,7635.32,7634.44,7425.76,0,0.0,97.12
1345372,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_166026_20220416,2022-04-16,38.3,9785.92,10917.2,13067.72,13045.56,9929.64,8391.2,0,0.0,154.88
1345372,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_166026_20220518,2022-05-18,19.97,9718.76,10644.88,12498.08,12512.84,9781.28,7930.36,0,0.0,147.2
1345372,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_166026_20240405,2024-04-05,0.05,10085.04,11163.56,13154.92,12995.84,9498.56,8070.68,0,0.0,106.24
1345372,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167026_20220407,2022-04-07,0.03,9693.88,10673.16,12770.44,12624.52,8790.64,7635.48,0,0.0,90.88
1345372,1,800,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167026_20220525,2022-05-25,6.95,9363.56,10153.48,11873.2,11878.92,9627.16,8196.2,0,0.0,90.88
1418333,1,228,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_167077_20230221,2023-02-21,0.83,7301.24,7409.2,7695.76,7615.16,8232.04,7577.56,0,0.0,96.8
1411262,1,348,Landsat8,LANDSAT/LC08/C02/T1_L2/LC08_171068_20210721,2021-07-21,0.0,7454.52,7611.56,7882.16,7702.0,7973.52,7441.72,0,0.0,120.32
