"Hylak_id","longitude","latitude","fish_ID"
661447,-150.226315864,59.6546629920001,843
661585,-150.188915864,59.646262992,843
661797,-150.230915864,59.643362992,843
62998,-150.257215864,59.594062992,843
663868,-150.117415864,59.5846629920001,843
63160,-150.265915864,59.5557629920001,843
665875,-150.256915864,59.540462992,843
665874,-150.344815864,59.5384629920001,843
666093,-150.286415864,59.5298629920001,843
669227,-146.318420126,59.450116666667,843
68143,-155.973697019,58.2150725124724,843
710866,-154.490797019,58.2146725124725,843
710978,-154.206597019,58.2133725124724,843
711046,-154.298997019,58.2097725124725,843
711233,-154.534397019,58.2055725124724,843
711365,-154.317297019,58.2053725124724,843
711539,-154.493397019,58.1976725124725,843
712907,-154.599097019,58.1494725124725,843
712842,-154.803097019,58.1491725124725,843
713258,-155.872197019,58.1352725124725,843
68656,-154.695997019,58.1169725124724,843
713945,-155.195097019,58.1133725124725,843
720040,-155.133897019,57.9410725124725,843
720667,-155.947797019,57.9228725124724,843
720734,-155.548297019,57.9220725124725,843
720991,-155.944497019,57.9150725124724,843
721029,-155.924597019,57.9137725124725,843
721130,-155.899997019,57.9105725124724,843
721507,-155.634097019,57.8992725124725,843
721660,-155.819597019,57.8959725124725,843
721773,-155.665797019,57.8926725124725,843
721866,-155.704597019,57.8900725124724,843
721755,-155.074797019,57.8899725124725,843
69465,-155.876597019,57.8878725124725,843
721918,-155.594297019,57.8876725124725,843
721966,-155.700297019,57.8864725124725,843
722105,-155.893897019,57.8840725124725,843
722205,-155.820497019,57.8816725124725,843
722156,-155.839697019,57.8804725124725,843
722221,-155.758697019,57.8804725124725,843
722255,-155.900197019,57.8798725124724,843
722368,-155.855997019,57.8785725124725,843
722371,-155.225097019,57.8770725124724,843
722306,-155.840197019,57.8768725124726,843
722369,-155.825397019,57.8758725124724,843
722382,-155.766597019,57.8755725124724,843
69533,-155.938097019,57.8750725124725,843
722370,-155.778597019,57.8746725124724,843
722456,-155.851297019,57.8718725124726,843
722520,-155.910597019,57.8717725124725,843
722457,-155.844497019,57.8717725124725,843
722521,-155.864997019,57.8712725124725,843
722578,-155.883397019,57.8701725124724,843
722654,-155.758597019,57.8684725124725,843
722579,-155.826997019,57.8680725124726,843
722701,-155.799397019,57.8671725124725,843
722682,-155.865197019,57.8662725124725,843
722655,-155.157097019,57.8634725124725,843
722836,-155.879897019,57.8623725124726,843
722823,-155.774397019,57.8620725124724,843
722769,-155.803197019,57.8607725124725,843
722917,-155.704597019,57.8592725124724,843
