"Hylak_id","longitude","latitude","fish_ID"
875325,-117.668887945,53.1494692560003,816
875549,-115.974587945,53.1419692560003,816
875628,-115.831787945,53.1365692560002,816
875667,-114.660087945,53.1360692560002,816
875883,-115.947087945,53.1299692560002,816
875934,-115.760687945,53.1274692560003,816
875992,-115.788787945,53.1272692560003,816
876070,-115.998387945,53.1249692560002,816
876527,-116.047787945,53.1102692560002,816
876526,-116.188587945,53.1088692560002,816
876932,-116.188287945,53.0973692560003,816
876965,-116.352587945,53.0947692560002,816
877089,-115.847287945,53.0921692560002,816
877104,-116.279387945,53.0907692560002,816
877161,-116.180487945,53.0894692560003,816
877343,-116.508887945,53.0826692560002,816
877379,-116.388287945,53.0813692560003,816
877825,-115.735887945,53.0662692560002,816
878133,-115.807687945,53.0580692560002,816
878171,-116.353087945,53.0550692560003,816
878411,-115.702487945,53.0484692560003,816
879556,-115.578687945,53.0123692560003,816
89576,-115.445587945,53.0099692560003,816
879592,-115.547187945,53.0067692560002,816
6990,-114.781187945,53.0044692560003,816
879671,-115.566787945,53.0036692560002,816
879780,-115.604387945,52.9990692560003,816
879849,-115.594087945,52.9972692560002,816
880014,-115.563487945,52.9914692560002,816
880195,-115.568187945,52.9861692560003,816
880325,-115.418487945,52.9847692560001,816
7012,-115.617787945,52.9756692560002,816
880620,-116.646087945,52.9730692560002,816
880690,-116.573187945,52.9700692560003,816
881349,-114.776787945,52.9501692560003,816
881677,-116.323887945,52.9390692560002,816
881874,-115.872087945,52.9348692560002,816
881941,-117.745987945,52.9316692560002,816
882403,-116.581287945,52.9174692560002,816
882497,-115.869487945,52.9116692560003,816
882619,-116.513687945,52.9088692560003,816
882692,-115.847587945,52.9078692560003,816
7035,-115.432187945,52.9050692560003,816
882762,-115.467687945,52.9025692560002,816
883008,-115.792587945,52.8975692560002,816
882984,-115.799887945,52.8957692560001,816
883213,-115.828587945,52.8872692560003,816
883291,-117.754687945,52.8862692560003,816
883847,-116.356587945,52.8668692560003,816
883965,-117.724387945,52.8654692560003,816
884313,-116.688487945,52.8530692560003,816
884332,-114.639887945,52.8511692560003,816
884167,-116.873087945,52.8496692560001,816
884385,-115.613687945,52.8477692560003,816
884455,-115.810387945,52.8429692560002,816
90132,-117.726087945,52.8410692560002,816
884637,-116.197587945,52.8410692560002,816
885619,-114.792787945,52.8081692560003,816
885618,-116.777087945,52.8067692560003,816
885760,-116.788287945,52.8008692560003,816
885779,-114.804087945,52.8008692560003,816
885865,-114.766487945,52.8008692560003,816
885885,-117.625887945,52.7964692560002,816
886335,-114.708287945,52.7872692560002,816
886434,-114.721987945,52.7819692560002,816
886551,-114.706187945,52.7781692560002,816
886683,-115.239187945,52.7725692560001,816
90684,-114.746787945,52.7472692560003,816
887808,-117.674187945,52.7378692560002,816
887913,-115.567587945,52.7288692560002,816
887940,-117.175587945,52.7283692560002,816
888185,-115.738587945,52.7233692560002,816
888258,-117.163887945,52.7191692560003,816
888482,-115.744787945,52.7168692560003,816
888821,-117.158487945,52.7051692560003,816
889001,-115.731587945,52.6995692560002,816
889018,-115.419387945,52.6994692560002,816
7100,-117.600387945,52.6957692560002,816
889419,-116.877887945,52.6870692560002,816
889363,-117.392787945,52.6845692560003,816
890009,-116.864787945,52.6702692560003,816
889950,-115.896387945,52.6678692560001,816
890158,-117.730787945,52.6644692560002,816
890391,-117.782587945,52.6543692560001,816
